layer,sample_id,task_id,condition_name,cluster_label
4,compare_approaches__care__variant_0,compare_approaches,care,3
4,compare_approaches__care__variant_1,compare_approaches,care,3
4,compare_approaches__care__variant_2,compare_approaches,care,3
4,compare_approaches__narrative_threat_control__variant_0,compare_approaches,narrative_threat_control,3
4,compare_approaches__narrative_threat_control__variant_1,compare_approaches,narrative_threat_control,3
4,compare_approaches__narrative_threat_control__variant_2,compare_approaches,narrative_threat_control,3
4,compare_approaches__neutral__variant_0,compare_approaches,neutral,3
4,compare_approaches__neutral__variant_1,compare_approaches,neutral,3
4,compare_approaches__neutral__variant_2,compare_approaches,neutral,3
4,compare_approaches__threat__variant_0,compare_approaches,threat,3
4,compare_approaches__threat__variant_1,compare_approaches,threat,3
4,compare_approaches__threat__variant_2,compare_approaches,threat,3
4,estimate_quantity__care__variant_0,estimate_quantity,care,0
4,estimate_quantity__care__variant_1,estimate_quantity,care,0
4,estimate_quantity__care__variant_2,estimate_quantity,care,0
4,estimate_quantity__narrative_threat_control__variant_0,estimate_quantity,narrative_threat_control,0
4,estimate_quantity__narrative_threat_control__variant_1,estimate_quantity,narrative_threat_control,0
4,estimate_quantity__narrative_threat_control__variant_2,estimate_quantity,narrative_threat_control,0
4,estimate_quantity__neutral__variant_0,estimate_quantity,neutral,0
4,estimate_quantity__neutral__variant_1,estimate_quantity,neutral,0
4,estimate_quantity__neutral__variant_2,estimate_quantity,neutral,0
4,estimate_quantity__threat__variant_0,estimate_quantity,threat,0
4,estimate_quantity__threat__variant_1,estimate_quantity,threat,0
4,estimate_quantity__threat__variant_2,estimate_quantity,threat,0
4,extract_facts__care__variant_0,extract_facts,care,1
4,extract_facts__care__variant_1,extract_facts,care,1
4,extract_facts__care__variant_2,extract_facts,care,1
4,extract_facts__narrative_threat_control__variant_0,extract_facts,narrative_threat_control,1
4,extract_facts__narrative_threat_control__variant_1,extract_facts,narrative_threat_control,1
4,extract_facts__narrative_threat_control__variant_2,extract_facts,narrative_threat_control,1
4,extract_facts__neutral__variant_0,extract_facts,neutral,1
4,extract_facts__neutral__variant_1,extract_facts,neutral,1
4,extract_facts__neutral__variant_2,extract_facts,neutral,1
4,extract_facts__threat__variant_0,extract_facts,threat,1
4,extract_facts__threat__variant_1,extract_facts,threat,1
4,extract_facts__threat__variant_2,extract_facts,threat,1
4,identify_fallacy__care__variant_0,identify_fallacy,care,1
4,identify_fallacy__care__variant_1,identify_fallacy,care,1
4,identify_fallacy__care__variant_2,identify_fallacy,care,1
4,identify_fallacy__narrative_threat_control__variant_0,identify_fallacy,narrative_threat_control,1
4,identify_fallacy__narrative_threat_control__variant_1,identify_fallacy,narrative_threat_control,1
4,identify_fallacy__narrative_threat_control__variant_2,identify_fallacy,narrative_threat_control,1
4,identify_fallacy__neutral__variant_0,identify_fallacy,neutral,1
4,identify_fallacy__neutral__variant_1,identify_fallacy,neutral,1
4,identify_fallacy__neutral__variant_2,identify_fallacy,neutral,1
4,identify_fallacy__threat__variant_0,identify_fallacy,threat,1
4,identify_fallacy__threat__variant_1,identify_fallacy,threat,1
4,identify_fallacy__threat__variant_2,identify_fallacy,threat,1
4,logical_deduction__care__variant_0,logical_deduction,care,0
4,logical_deduction__care__variant_1,logical_deduction,care,0
4,logical_deduction__care__variant_2,logical_deduction,care,0
4,logical_deduction__narrative_threat_control__variant_0,logical_deduction,narrative_threat_control,0
4,logical_deduction__narrative_threat_control__variant_1,logical_deduction,narrative_threat_control,0
4,logical_deduction__narrative_threat_control__variant_2,logical_deduction,narrative_threat_control,0
4,logical_deduction__neutral__variant_0,logical_deduction,neutral,0
4,logical_deduction__neutral__variant_1,logical_deduction,neutral,0
4,logical_deduction__neutral__variant_2,logical_deduction,neutral,0
4,logical_deduction__threat__variant_0,logical_deduction,threat,0
4,logical_deduction__threat__variant_1,logical_deduction,threat,0
4,logical_deduction__threat__variant_2,logical_deduction,threat,0
4,summarize_paragraph__care__variant_0,summarize_paragraph,care,3
4,summarize_paragraph__care__variant_1,summarize_paragraph,care,3
4,summarize_paragraph__care__variant_2,summarize_paragraph,care,3
4,summarize_paragraph__narrative_threat_control__variant_0,summarize_paragraph,narrative_threat_control,3
4,summarize_paragraph__narrative_threat_control__variant_1,summarize_paragraph,narrative_threat_control,3
4,summarize_paragraph__narrative_threat_control__variant_2,summarize_paragraph,narrative_threat_control,3
4,summarize_paragraph__neutral__variant_0,summarize_paragraph,neutral,3
4,summarize_paragraph__neutral__variant_1,summarize_paragraph,neutral,3
4,summarize_paragraph__neutral__variant_2,summarize_paragraph,neutral,3
4,summarize_paragraph__threat__variant_0,summarize_paragraph,threat,3
4,summarize_paragraph__threat__variant_1,summarize_paragraph,threat,3
4,summarize_paragraph__threat__variant_2,summarize_paragraph,threat,3
5,arithmetic_reasoning__care__variant_0,arithmetic_reasoning,care,1
5,arithmetic_reasoning__care__variant_1,arithmetic_reasoning,care,1
5,arithmetic_reasoning__care__variant_2,arithmetic_reasoning,care,1
5,arithmetic_reasoning__narrative_threat_control__variant_0,arithmetic_reasoning,narrative_threat_control,1
5,arithmetic_reasoning__narrative_threat_control__variant_1,arithmetic_reasoning,narrative_threat_control,1
5,arithmetic_reasoning__narrative_threat_control__variant_2,arithmetic_reasoning,narrative_threat_control,1
5,arithmetic_reasoning__neutral__variant_0,arithmetic_reasoning,neutral,1
5,arithmetic_reasoning__neutral__variant_1,arithmetic_reasoning,neutral,1
5,arithmetic_reasoning__neutral__variant_2,arithmetic_reasoning,neutral,1
5,arithmetic_reasoning__threat__variant_0,arithmetic_reasoning,threat,1
5,arithmetic_reasoning__threat__variant_1,arithmetic_reasoning,threat,1
5,arithmetic_reasoning__threat__variant_2,arithmetic_reasoning,threat,1
5,classify_sentiment__care__variant_0,classify_sentiment,care,0
5,classify_sentiment__care__variant_1,classify_sentiment,care,0
5,classify_sentiment__care__variant_2,classify_sentiment,care,0
5,classify_sentiment__narrative_threat_control__variant_0,classify_sentiment,narrative_threat_control,0
5,classify_sentiment__narrative_threat_control__variant_1,classify_sentiment,narrative_threat_control,0
5,classify_sentiment__narrative_threat_control__variant_2,classify_sentiment,narrative_threat_control,0
5,classify_sentiment__neutral__variant_0,classify_sentiment,neutral,0
5,classify_sentiment__neutral__variant_1,classify_sentiment,neutral,0
5,classify_sentiment__neutral__variant_2,classify_sentiment,neutral,0
5,classify_sentiment__threat__variant_0,classify_sentiment,threat,0
5,classify_sentiment__threat__variant_1,classify_sentiment,threat,0
5,classify_sentiment__threat__variant_2,classify_sentiment,threat,0
5,compare_approaches__care__variant_0,compare_approaches,care,3
5,compare_approaches__care__variant_1,compare_approaches,care,3
5,compare_approaches__care__variant_2,compare_approaches,care,3
5,compare_approaches__narrative_threat_control__variant_0,compare_approaches,narrative_threat_control,3
5,compare_approaches__narrative_threat_control__variant_1,compare_approaches,narrative_threat_control,3
5,compare_approaches__narrative_threat_control__variant_2,compare_approaches,narrative_threat_control,3
5,compare_approaches__neutral__variant_0,compare_approaches,neutral,3
5,compare_approaches__neutral__variant_1,compare_approaches,neutral,3
5,compare_approaches__neutral__variant_2,compare_approaches,neutral,3
5,compare_approaches__threat__variant_0,compare_approaches,threat,3
5,compare_approaches__threat__variant_1,compare_approaches,threat,3
5,compare_approaches__threat__variant_2,compare_approaches,threat,3
5,estimate_quantity__care__variant_0,estimate_quantity,care,1
5,estimate_quantity__care__variant_1,estimate_quantity,care,1
5,estimate_quantity__care__variant_2,estimate_quantity,care,1
5,estimate_quantity__narrative_threat_control__variant_0,estimate_quantity,narrative_threat_control,1
5,estimate_quantity__narrative_threat_control__variant_1,estimate_quantity,narrative_threat_control,1
5,estimate_quantity__narrative_threat_control__variant_2,estimate_quantity,narrative_threat_control,1
5,estimate_quantity__neutral__variant_0,estimate_quantity,neutral,1
5,estimate_quantity__neutral__variant_1,estimate_quantity,neutral,1
5,estimate_quantity__neutral__variant_2,estimate_quantity,neutral,1
5,estimate_quantity__threat__variant_0,estimate_quantity,threat,1
5,estimate_quantity__threat__variant_1,estimate_quantity,threat,1
5,estimate_quantity__threat__variant_2,estimate_quantity,threat,1
5,extract_facts__care__variant_0,extract_facts,care,0
5,extract_facts__care__variant_1,extract_facts,care,0
5,extract_facts__care__variant_2,extract_facts,care,0
5,extract_facts__narrative_threat_control__variant_0,extract_facts,narrative_threat_control,0
5,extract_facts__narrative_threat_control__variant_1,extract_facts,narrative_threat_control,0
5,extract_facts__narrative_threat_control__variant_2,extract_facts,narrative_threat_control,0
5,extract_facts__neutral__variant_0,extract_facts,neutral,0
5,extract_facts__neutral__variant_1,extract_facts,neutral,0
5,extract_facts__neutral__variant_2,extract_facts,neutral,0
5,extract_facts__threat__variant_0,extract_facts,threat,0
5,extract_facts__threat__variant_1,extract_facts,threat,0
5,extract_facts__threat__variant_2,extract_facts,threat,0
5,identify_fallacy__care__variant_0,identify_fallacy,care,0
5,identify_fallacy__care__variant_1,identify_fallacy,care,0
5,identify_fallacy__care__variant_2,identify_fallacy,care,0
5,identify_fallacy__narrative_threat_control__variant_0,identify_fallacy,narrative_threat_control,0
5,identify_fallacy__narrative_threat_control__variant_1,identify_fallacy,narrative_threat_control,0
5,identify_fallacy__narrative_threat_control__variant_2,identify_fallacy,narrative_threat_control,0
5,identify_fallacy__neutral__variant_0,identify_fallacy,neutral,0
5,identify_fallacy__neutral__variant_1,identify_fallacy,neutral,0
5,identify_fallacy__neutral__variant_2,identify_fallacy,neutral,0
5,identify_fallacy__threat__variant_0,identify_fallacy,threat,0
5,identify_fallacy__threat__variant_1,identify_fallacy,threat,0
5,identify_fallacy__threat__variant_2,identify_fallacy,threat,0
5,logical_deduction__care__variant_0,logical_deduction,care,1
5,logical_deduction__care__variant_1,logical_deduction,care,1
5,logical_deduction__care__variant_2,logical_deduction,care,1
5,logical_deduction__narrative_threat_control__variant_0,logical_deduction,narrative_threat_control,1
5,logical_deduction__narrative_threat_control__variant_1,logical_deduction,narrative_threat_control,1
5,logical_deduction__narrative_threat_control__variant_2,logical_deduction,narrative_threat_control,1
5,logical_deduction__neutral__variant_0,logical_deduction,neutral,1
5,logical_deduction__neutral__variant_1,logical_deduction,neutral,1
5,logical_deduction__neutral__variant_2,logical_deduction,neutral,1
5,logical_deduction__threat__variant_0,logical_deduction,threat,1
5,logical_deduction__threat__variant_1,logical_deduction,threat,1
5,logical_deduction__threat__variant_2,logical_deduction,threat,1
5,summarize_paragraph__care__variant_0,summarize_paragraph,care,2
5,summarize_paragraph__care__variant_1,summarize_paragraph,care,2
5,summarize_paragraph__care__variant_2,summarize_paragraph,care,2
5,summarize_paragraph__narrative_threat_control__variant_0,summarize_paragraph,narrative_threat_control,2
5,summarize_paragraph__narrative_threat_control__variant_1,summarize_paragraph,narrative_threat_control,2
5,summarize_paragraph__narrative_threat_control__variant_2,summarize_paragraph,narrative_threat_control,2
5,summarize_paragraph__neutral__variant_0,summarize_paragraph,neutral,2
5,summarize_paragraph__neutral__variant_1,summarize_paragraph,neutral,2
5,summarize_paragraph__neutral__variant_2,summarize_paragraph,neutral,2
5,summarize_paragraph__threat__variant_0,summarize_paragraph,threat,2
5,summarize_paragraph__threat__variant_1,summarize_paragraph,threat,2
5,summarize_paragraph__threat__variant_2,summarize_paragraph,threat,2
6,arithmetic_reasoning__care__variant_0,arithmetic_reasoning,care,1
6,arithmetic_reasoning__care__variant_1,arithmetic_reasoning,care,1
6,arithmetic_reasoning__care__variant_2,arithmetic_reasoning,care,1
6,arithmetic_reasoning__narrative_threat_control__variant_0,arithmetic_reasoning,narrative_threat_control,1
6,arithmetic_reasoning__narrative_threat_control__variant_1,arithmetic_reasoning,narrative_threat_control,1
6,arithmetic_reasoning__narrative_threat_control__variant_2,arithmetic_reasoning,narrative_threat_control,1
6,arithmetic_reasoning__neutral__variant_0,arithmetic_reasoning,neutral,1
6,arithmetic_reasoning__neutral__variant_1,arithmetic_reasoning,neutral,1
6,arithmetic_reasoning__neutral__variant_2,arithmetic_reasoning,neutral,1
6,arithmetic_reasoning__threat__variant_0,arithmetic_reasoning,threat,1
6,arithmetic_reasoning__threat__variant_1,arithmetic_reasoning,threat,1
6,arithmetic_reasoning__threat__variant_2,arithmetic_reasoning,threat,1
6,classify_sentiment__care__variant_0,classify_sentiment,care,0
6,classify_sentiment__care__variant_1,classify_sentiment,care,0
6,classify_sentiment__care__variant_2,classify_sentiment,care,0
6,classify_sentiment__narrative_threat_control__variant_0,classify_sentiment,narrative_threat_control,0
6,classify_sentiment__narrative_threat_control__variant_1,classify_sentiment,narrative_threat_control,0
6,classify_sentiment__narrative_threat_control__variant_2,classify_sentiment,narrative_threat_control,0
6,classify_sentiment__neutral__variant_0,classify_sentiment,neutral,0
6,classify_sentiment__neutral__variant_1,classify_sentiment,neutral,0
6,classify_sentiment__neutral__variant_2,classify_sentiment,neutral,0
6,classify_sentiment__threat__variant_0,classify_sentiment,threat,0
6,classify_sentiment__threat__variant_1,classify_sentiment,threat,0
6,classify_sentiment__threat__variant_2,classify_sentiment,threat,0
6,compare_approaches__care__variant_0,compare_approaches,care,3
6,compare_approaches__care__variant_1,compare_approaches,care,3
6,compare_approaches__care__variant_2,compare_approaches,care,3
6,compare_approaches__narrative_threat_control__variant_0,compare_approaches,narrative_threat_control,3
6,compare_approaches__narrative_threat_control__variant_1,compare_approaches,narrative_threat_control,3
6,compare_approaches__narrative_threat_control__variant_2,compare_approaches,narrative_threat_control,3
6,compare_approaches__neutral__variant_0,compare_approaches,neutral,3
6,compare_approaches__neutral__variant_1,compare_approaches,neutral,3
6,compare_approaches__neutral__variant_2,compare_approaches,neutral,3
6,compare_approaches__threat__variant_0,compare_approaches,threat,3
6,compare_approaches__threat__variant_1,compare_approaches,threat,3
6,compare_approaches__threat__variant_2,compare_approaches,threat,3
6,estimate_quantity__care__variant_0,estimate_quantity,care,1
6,estimate_quantity__care__variant_1,estimate_quantity,care,1
6,estimate_quantity__care__variant_2,estimate_quantity,care,1
6,estimate_quantity__narrative_threat_control__variant_0,estimate_quantity,narrative_threat_control,1
6,estimate_quantity__narrative_threat_control__variant_1,estimate_quantity,narrative_threat_control,1
6,estimate_quantity__narrative_threat_control__variant_2,estimate_quantity,narrative_threat_control,1
6,estimate_quantity__neutral__variant_0,estimate_quantity,neutral,1
6,estimate_quantity__neutral__variant_1,estimate_quantity,neutral,1
6,estimate_quantity__neutral__variant_2,estimate_quantity,neutral,1
6,estimate_quantity__threat__variant_0,estimate_quantity,threat,1
6,estimate_quantity__threat__variant_1,estimate_quantity,threat,1
6,estimate_quantity__threat__variant_2,estimate_quantity,threat,1
6,extract_facts__care__variant_0,extract_facts,care,0
6,extract_facts__care__variant_1,extract_facts,care,0
6,extract_facts__care__variant_2,extract_facts,care,0
6,extract_facts__narrative_threat_control__variant_0,extract_facts,narrative_threat_control,0
6,extract_facts__narrative_threat_control__variant_1,extract_facts,narrative_threat_control,0
6,extract_facts__narrative_threat_control__variant_2,extract_facts,narrative_threat_control,0
6,extract_facts__neutral__variant_0,extract_facts,neutral,0
6,extract_facts__neutral__variant_1,extract_facts,neutral,0
6,extract_facts__neutral__variant_2,extract_facts,neutral,0
6,extract_facts__threat__variant_0,extract_facts,threat,0
6,extract_facts__threat__variant_1,extract_facts,threat,0
6,extract_facts__threat__variant_2,extract_facts,threat,0
6,identify_fallacy__care__variant_0,identify_fallacy,care,0
6,identify_fallacy__care__variant_1,identify_fallacy,care,0
6,identify_fallacy__care__variant_2,identify_fallacy,care,0
6,identify_fallacy__narrative_threat_control__variant_0,identify_fallacy,narrative_threat_control,0
6,identify_fallacy__narrative_threat_control__variant_1,identify_fallacy,narrative_threat_control,0
6,identify_fallacy__narrative_threat_control__variant_2,identify_fallacy,narrative_threat_control,0
6,identify_fallacy__neutral__variant_0,identify_fallacy,neutral,0
6,identify_fallacy__neutral__variant_1,identify_fallacy,neutral,0
6,identify_fallacy__neutral__variant_2,identify_fallacy,neutral,0
6,identify_fallacy__threat__variant_0,identify_fallacy,threat,0
6,identify_fallacy__threat__variant_1,identify_fallacy,threat,0
6,identify_fallacy__threat__variant_2,identify_fallacy,threat,0
6,logical_deduction__care__variant_0,logical_deduction,care,2
6,logical_deduction__care__variant_1,logical_deduction,care,2
6,logical_deduction__care__variant_2,logical_deduction,care,2
6,logical_deduction__narrative_threat_control__variant_0,logical_deduction,narrative_threat_control,2
6,logical_deduction__narrative_threat_control__variant_1,logical_deduction,narrative_threat_control,2
6,logical_deduction__narrative_threat_control__variant_2,logical_deduction,narrative_threat_control,2
6,logical_deduction__neutral__variant_0,logical_deduction,neutral,2
6,logical_deduction__neutral__variant_1,logical_deduction,neutral,2
6,logical_deduction__neutral__variant_2,logical_deduction,neutral,2
6,logical_deduction__threat__variant_0,logical_deduction,threat,2
6,logical_deduction__threat__variant_1,logical_deduction,threat,2
6,logical_deduction__threat__variant_2,logical_deduction,threat,2
6,summarize_paragraph__care__variant_0,summarize_paragraph,care,3
6,summarize_paragraph__care__variant_1,summarize_paragraph,care,3
6,summarize_paragraph__care__variant_2,summarize_paragraph,care,3
6,summarize_paragraph__narrative_threat_control__variant_0,summarize_paragraph,narrative_threat_control,3
6,summarize_paragraph__narrative_threat_control__variant_1,summarize_paragraph,narrative_threat_control,3
6,summarize_paragraph__narrative_threat_control__variant_2,summarize_paragraph,narrative_threat_control,3
6,summarize_paragraph__neutral__variant_0,summarize_paragraph,neutral,3
6,summarize_paragraph__neutral__variant_1,summarize_paragraph,neutral,3
6,summarize_paragraph__neutral__variant_2,summarize_paragraph,neutral,3
6,summarize_paragraph__threat__variant_0,summarize_paragraph,threat,3
6,summarize_paragraph__threat__variant_1,summarize_paragraph,threat,3
6,summarize_paragraph__threat__variant_2,summarize_paragraph,threat,3
7,arithmetic_reasoning__care__variant_0,arithmetic_reasoning,care,2
7,arithmetic_reasoning__care__variant_1,arithmetic_reasoning,care,2
7,arithmetic_reasoning__care__variant_2,arithmetic_reasoning,care,2
7,arithmetic_reasoning__narrative_threat_control__variant_0,arithmetic_reasoning,narrative_threat_control,2
7,arithmetic_reasoning__narrative_threat_control__variant_1,arithmetic_reasoning,narrative_threat_control,2
7,arithmetic_reasoning__narrative_threat_control__variant_2,arithmetic_reasoning,narrative_threat_control,2
7,arithmetic_reasoning__neutral__variant_0,arithmetic_reasoning,neutral,2
7,arithmetic_reasoning__neutral__variant_1,arithmetic_reasoning,neutral,2
7,arithmetic_reasoning__neutral__variant_2,arithmetic_reasoning,neutral,2
7,arithmetic_reasoning__threat__variant_0,arithmetic_reasoning,threat,2
7,arithmetic_reasoning__threat__variant_1,arithmetic_reasoning,threat,2
7,arithmetic_reasoning__threat__variant_2,arithmetic_reasoning,threat,2
7,classify_sentiment__care__variant_0,classify_sentiment,care,0
7,classify_sentiment__care__variant_1,classify_sentiment,care,0
7,classify_sentiment__care__variant_2,classify_sentiment,care,0
7,classify_sentiment__narrative_threat_control__variant_0,classify_sentiment,narrative_threat_control,0
7,classify_sentiment__narrative_threat_control__variant_1,classify_sentiment,narrative_threat_control,0
7,classify_sentiment__narrative_threat_control__variant_2,classify_sentiment,narrative_threat_control,0
7,classify_sentiment__neutral__variant_0,classify_sentiment,neutral,0
7,classify_sentiment__neutral__variant_1,classify_sentiment,neutral,0
7,classify_sentiment__neutral__variant_2,classify_sentiment,neutral,0
7,classify_sentiment__threat__variant_0,classify_sentiment,threat,0
7,classify_sentiment__threat__variant_1,classify_sentiment,threat,0
7,classify_sentiment__threat__variant_2,classify_sentiment,threat,0
7,compare_approaches__care__variant_0,compare_approaches,care,3
7,compare_approaches__care__variant_1,compare_approaches,care,3
7,compare_approaches__care__variant_2,compare_approaches,care,3
7,compare_approaches__narrative_threat_control__variant_0,compare_approaches,narrative_threat_control,3
7,compare_approaches__narrative_threat_control__variant_1,compare_approaches,narrative_threat_control,3
7,compare_approaches__narrative_threat_control__variant_2,compare_approaches,narrative_threat_control,3
7,compare_approaches__neutral__variant_0,compare_approaches,neutral,3
7,compare_approaches__neutral__variant_1,compare_approaches,neutral,3
7,compare_approaches__neutral__variant_2,compare_approaches,neutral,3
7,compare_approaches__threat__variant_0,compare_approaches,threat,3
7,compare_approaches__threat__variant_1,compare_approaches,threat,3
7,compare_approaches__threat__variant_2,compare_approaches,threat,3
7,estimate_quantity__care__variant_0,estimate_quantity,care,2
7,estimate_quantity__care__variant_1,estimate_quantity,care,2
7,estimate_quantity__care__variant_2,estimate_quantity,care,2
7,estimate_quantity__narrative_threat_control__variant_0,estimate_quantity,narrative_threat_control,2
7,estimate_quantity__narrative_threat_control__variant_1,estimate_quantity,narrative_threat_control,2
7,estimate_quantity__narrative_threat_control__variant_2,estimate_quantity,narrative_threat_control,2
7,estimate_quantity__neutral__variant_0,estimate_quantity,neutral,2
7,estimate_quantity__neutral__variant_1,estimate_quantity,neutral,2
7,estimate_quantity__neutral__variant_2,estimate_quantity,neutral,2
7,estimate_quantity__threat__variant_0,estimate_quantity,threat,2
7,estimate_quantity__threat__variant_1,estimate_quantity,threat,2
7,estimate_quantity__threat__variant_2,estimate_quantity,threat,2
7,extract_facts__care__variant_0,extract_facts,care,0
7,extract_facts__care__variant_1,extract_facts,care,0
7,extract_facts__care__variant_2,extract_facts,care,0
7,extract_facts__narrative_threat_control__variant_0,extract_facts,narrative_threat_control,0
7,extract_facts__narrative_threat_control__variant_1,extract_facts,narrative_threat_control,0
7,extract_facts__narrative_threat_control__variant_2,extract_facts,narrative_threat_control,0
7,extract_facts__neutral__variant_0,extract_facts,neutral,0
7,extract_facts__neutral__variant_1,extract_facts,neutral,0
7,extract_facts__neutral__variant_2,extract_facts,neutral,0
7,extract_facts__threat__variant_0,extract_facts,threat,0
7,extract_facts__threat__variant_1,extract_facts,threat,0
7,extract_facts__threat__variant_2,extract_facts,threat,0
7,identify_fallacy__care__variant_0,identify_fallacy,care,0
7,identify_fallacy__care__variant_1,identify_fallacy,care,0
7,identify_fallacy__care__variant_2,identify_fallacy,care,0
7,identify_fallacy__narrative_threat_control__variant_0,identify_fallacy,narrative_threat_control,0
7,identify_fallacy__narrative_threat_control__variant_1,identify_fallacy,narrative_threat_control,0
7,identify_fallacy__narrative_threat_control__variant_2,identify_fallacy,narrative_threat_control,0
7,identify_fallacy__neutral__variant_0,identify_fallacy,neutral,0
7,identify_fallacy__neutral__variant_1,identify_fallacy,neutral,0
7,identify_fallacy__neutral__variant_2,identify_fallacy,neutral,0
7,identify_fallacy__threat__variant_0,identify_fallacy,threat,0
7,identify_fallacy__threat__variant_1,identify_fallacy,threat,0
7,identify_fallacy__threat__variant_2,identify_fallacy,threat,0
7,logical_deduction__care__variant_0,logical_deduction,care,1
7,logical_deduction__care__variant_1,logical_deduction,care,1
7,logical_deduction__care__variant_2,logical_deduction,care,1
7,logical_deduction__narrative_threat_control__variant_0,logical_deduction,narrative_threat_control,1
7,logical_deduction__narrative_threat_control__variant_1,logical_deduction,narrative_threat_control,1
7,logical_deduction__narrative_threat_control__variant_2,logical_deduction,narrative_threat_control,1
7,logical_deduction__neutral__variant_0,logical_deduction,neutral,1
7,logical_deduction__neutral__variant_1,logical_deduction,neutral,1
7,logical_deduction__neutral__variant_2,logical_deduction,neutral,1
7,logical_deduction__threat__variant_0,logical_deduction,threat,1
7,logical_deduction__threat__variant_1,logical_deduction,threat,1
7,logical_deduction__threat__variant_2,logical_deduction,threat,1
7,summarize_paragraph__care__variant_0,summarize_paragraph,care,3
7,summarize_paragraph__care__variant_1,summarize_paragraph,care,3
7,summarize_paragraph__care__variant_2,summarize_paragraph,care,3
7,summarize_paragraph__narrative_threat_control__variant_0,summarize_paragraph,narrative_threat_control,3
7,summarize_paragraph__narrative_threat_control__variant_1,summarize_paragraph,narrative_threat_control,3
7,summarize_paragraph__narrative_threat_control__variant_2,summarize_paragraph,narrative_threat_control,3
7,summarize_paragraph__neutral__variant_0,summarize_paragraph,neutral,3
7,summarize_paragraph__neutral__variant_1,summarize_paragraph,neutral,3
7,summarize_paragraph__neutral__variant_2,summarize_paragraph,neutral,3
7,summarize_paragraph__threat__variant_0,summarize_paragraph,threat,3
7,summarize_paragraph__threat__variant_1,summarize_paragraph,threat,3
7,summarize_paragraph__threat__variant_2,summarize_paragraph,threat,3
8,arithmetic_reasoning__care__variant_0,arithmetic_reasoning,care,2
8,arithmetic_reasoning__care__variant_1,arithmetic_reasoning,care,2
8,arithmetic_reasoning__care__variant_2,arithmetic_reasoning,care,2
8,arithmetic_reasoning__narrative_threat_control__variant_0,arithmetic_reasoning,narrative_threat_control,2
8,arithmetic_reasoning__narrative_threat_control__variant_1,arithmetic_reasoning,narrative_threat_control,2
8,arithmetic_reasoning__narrative_threat_control__variant_2,arithmetic_reasoning,narrative_threat_control,2
8,arithmetic_reasoning__neutral__variant_0,arithmetic_reasoning,neutral,2
8,arithmetic_reasoning__neutral__variant_1,arithmetic_reasoning,neutral,2
8,arithmetic_reasoning__neutral__variant_2,arithmetic_reasoning,neutral,2
8,arithmetic_reasoning__threat__variant_0,arithmetic_reasoning,threat,2
8,arithmetic_reasoning__threat__variant_1,arithmetic_reasoning,threat,2
8,arithmetic_reasoning__threat__variant_2,arithmetic_reasoning,threat,2
8,classify_sentiment__care__variant_0,classify_sentiment,care,1
8,classify_sentiment__care__variant_1,classify_sentiment,care,1
8,classify_sentiment__care__variant_2,classify_sentiment,care,1
8,classify_sentiment__narrative_threat_control__variant_0,classify_sentiment,narrative_threat_control,1
8,classify_sentiment__narrative_threat_control__variant_1,classify_sentiment,narrative_threat_control,1
8,classify_sentiment__narrative_threat_control__variant_2,classify_sentiment,narrative_threat_control,1
8,classify_sentiment__neutral__variant_0,classify_sentiment,neutral,1
8,classify_sentiment__neutral__variant_1,classify_sentiment,neutral,1
8,classify_sentiment__neutral__variant_2,classify_sentiment,neutral,1
8,classify_sentiment__threat__variant_0,classify_sentiment,threat,1
8,classify_sentiment__threat__variant_1,classify_sentiment,threat,1
8,classify_sentiment__threat__variant_2,classify_sentiment,threat,1
8,compare_approaches__care__variant_0,compare_approaches,care,3
8,compare_approaches__care__variant_1,compare_approaches,care,3
8,compare_approaches__care__variant_2,compare_approaches,care,3
8,compare_approaches__narrative_threat_control__variant_0,compare_approaches,narrative_threat_control,3
8,compare_approaches__narrative_threat_control__variant_1,compare_approaches,narrative_threat_control,3
8,compare_approaches__narrative_threat_control__variant_2,compare_approaches,narrative_threat_control,3
8,compare_approaches__neutral__variant_0,compare_approaches,neutral,3
8,compare_approaches__neutral__variant_1,compare_approaches,neutral,3
8,compare_approaches__neutral__variant_2,compare_approaches,neutral,3
8,compare_approaches__threat__variant_0,compare_approaches,threat,3
8,compare_approaches__threat__variant_1,compare_approaches,threat,3
8,compare_approaches__threat__variant_2,compare_approaches,threat,3
8,estimate_quantity__care__variant_0,estimate_quantity,care,2
8,estimate_quantity__care__variant_1,estimate_quantity,care,2
8,estimate_quantity__care__variant_2,estimate_quantity,care,2
8,estimate_quantity__narrative_threat_control__variant_0,estimate_quantity,narrative_threat_control,2
8,estimate_quantity__narrative_threat_control__variant_1,estimate_quantity,narrative_threat_control,2
8,estimate_quantity__narrative_threat_control__variant_2,estimate_quantity,narrative_threat_control,2
8,estimate_quantity__neutral__variant_0,estimate_quantity,neutral,2
8,estimate_quantity__neutral__variant_1,estimate_quantity,neutral,2
8,estimate_quantity__neutral__variant_2,estimate_quantity,neutral,2
8,estimate_quantity__threat__variant_0,estimate_quantity,threat,2
8,estimate_quantity__threat__variant_1,estimate_quantity,threat,2
8,estimate_quantity__threat__variant_2,estimate_quantity,threat,2
8,extract_facts__care__variant_0,extract_facts,care,1
8,extract_facts__care__variant_1,extract_facts,care,1
8,extract_facts__care__variant_2,extract_facts,care,1
8,extract_facts__narrative_threat_control__variant_0,extract_facts,narrative_threat_control,1
